date,open,high,low,close,volume,change_percent,avg_vol_20d
2004-11-01,96.871872,98.933937,95.730728,98.113113,24425350,2.827320990582516,25494969.5
2004-11-02,99.489487,99.724724,96.766769,97.532532,22669907,-0.5917465894696439,25879804.25
2004-11-03,99.189186,100.900902,95.470467,95.930931,27749623,-1.64211978009553,26598215.15
2004-11-04,94.314316,95.295296,91.766769,92.442444,28790381,-3.636456942130595,27331980.65
2004-11-05,91.081078,91.241241,84.35936,84.759758,39626534,-8.310777676972702,28759831.4
2004-11-08,85.550552,87.807808,84.784782,86.361359,22361216,1.8895771269191064,29354286.35
2004-11-09,87.137138,87.687691,82.71772,84.434433,22106272,-2.231236310211371,29876323.8
2004-11-10,85.420418,86.346344,83.248245,84.014015,21266712,-0.49792245303523774,29951348.7
2004-11-11,84.649651,91.966965,83.868866,91.601601,29941029,9.031333641178808,30926292.8
2004-11-12,92.70771,94.994995,88.788788,91.091087,33458708,-0.557319953392521,31939488.6
2004-11-15,90.315315,94.254257,89.464462,92.527527,23779197,1.5769270598340768,32426630.95
2004-11-16,88.838837,89.824821,85.500504,86.356354,41792965,-6.669553591332889,33610785.6
2004-11-17,84.594597,88.838837,84.584587,86.336334,36229534,-0.023183007471583306,34286129.55
2004-11-18,85.230232,87.297295,82.947945,83.853851,33225941,-2.875362996070674,34489935.55
2004-11-19,84.634636,85.075073,83.343346,84.784782,17521061,1.110182763102907,31680487.8
2004-11-22,82.317314,84.834831,80.735733,82.632629,24711664,-2.538371803562589,29642927.4
2004-11-23,84.069069,85.500504,83.333336,83.843842,24801773,1.4657805453581751,28654536.75
2004-11-24,87.497498,88.693695,86.341339,87.467468,30531438,4.32187494461429,28846794.3
2004-11-26,87.987991,90.105103,87.747749,89.784782,12947240,2.6493438680539105,28010961.0
2004-11-29,90.270271,91.566566,88.843842,90.615616,21311867,0.92536171664368,26962420.6
2004-11-30,90.445442,91.591591,90.215218,91.081078,15384600,0.5136664302982874,26510383.1
2004-12-01,91.066063,91.341339,89.864868,90.070068,15712472,-1.1100110167778232,26162511.35
2004-12-02,90.040039,90.845848,89.364365,89.789787,12509278,-0.31118106849881144,25400494.1
2004-12-03,90.065063,90.620621,88.888885,90.290291,11726662,0.5574175156468408,24547308.15
2004-12-06,89.654655,90.440437,88.098099,88.233231,12495492,-2.278273751493387,23190756.05
2004-12-07,88.088089,88.188187,85.360359,85.800804,13728058,-2.7568150598497376,22759098.15
2004-12-08,85.260262,86.926926,84.449448,85.075073,15068516,-0.8458324003583928,22407210.35
2004-12-09,85.210213,86.836838,84.319321,86.801804,15292692,2.029655619572601,22108509.35
2004-12-10,86.801804,87.527527,85.730728,85.910912,8625766,-1.0263519407960775,21042746.2
2004-12-13,86.171173,86.676674,84.809807,85.31031,9627563,-0.6990986197422666,19851188.95
2004-12-14,85.585587,89.499496,84.884888,89.434433,22154623,4.834260946889057,19769960.25
2004-12-15,89.084084,90.435432,88.418419,89.97998,22919058,0.6099965994081913,18826264.9
2004-12-16,88.56356,90.335335,88.063065,88.323326,17128454,-1.841136217189654,17871210.9
2004-12-17,88.468468,90.34034,88.363365,90.130127,14757628,2.045666849094885,16947795.25
2004-12-20,91.091087,94.324326,91.026024,92.6026,19649331,2.7432259137946113,17054208.75
2004-12-21,93.248245,94.034035,91.791794,91.966965,11021567,-0.6864116126328978,16369703.9
2004-12-22,92.042046,93.518517,91.596596,93.24324,7806186,1.3877537439666465,15519924.55
2004-12-23,93.818817,94.394394,93.093094,94.044044,7221971,0.8588333052347741,14354451.2
2004-12-27,94.66967,96.74675,94.644646,96.051048,12195992,2.134110693921243,14316888.8
2004-12-28,96.151154,96.871872,95.600601,96.476479,8283308,0.4429217680165243,13665460.85
2004-12-29,95.985985,96.856857,95.985985,96.546547,5350844,0.07262702860455494,13163773.05
2004-12-30,96.581581,99.214211,96.021019,98.898895,11796791,2.4364910740929835,12967989.0
2004-12-31,99.714714,100.040039,96.376373,96.491493,15321663,-2.434205154668301,13108608.25
2005-01-03,98.798798,101.921921,97.827827,101.456459,31656712,5.14549609052064,14105110.75
2005-01-04,100.800804,101.566566,96.836838,97.347343,27484288,-4.050127552746541,14854550.55
2005-01-05,96.821823,98.548546,96.211212,96.851852,16456727,-0.5089928340417105,14990984.0
2005-01-06,97.637634,98.04805,93.953957,94.36937,20753426,-2.5631745276280204,15275229.5
2005-01-07,95.415413,97.222221,94.484482,97.022018,19306474,2.8109205349150956,15475918.6
2005-01-10,97.347343,99.149147,96.011009,97.627625,15064121,0.6241954274750272,15797836.35
2005-01-11,97.907906,98.953957,96.686684,96.866867,13903483,-0.7792446041783752,16011632.35
2005-01-12,97.26226,98.063065,95.345345,97.787788,16339244,0.9507079443376698,15720863.4
2005-01-13,97.787788,98.793793,97.122124,97.762764,13685101,-0.025590107427320152,15259165.55
2005-01-14,98.098099,100.105103,97.162163,100.085083,19261319,2.375463729728411,15365808.8
2005-01-18,100.585587,102.61261,99.429428,102.052055,26318855,1.9652998639167807,15943870.15
2005-01-19,102.427429,102.752754,98.453453,98.748749,22492885,-3.2368833729021884,16086047.85
2005-01-20,96.346344,98.223221,96.096092,97.05706,17985197,-1.713124487278317,16434229.35
2005-01-21,97.367371,97.777779,94.154152,94.234238,18498283,-2.9084149056235575,16968834.2
2005-01-24,94.439438,94.759758,90.250252,90.450447,28017355,-4.0153038643980015,18008603.4
2005-01-25,91.061058,91.211212,88.233231,88.648651,21297082,-1.9920255341579374,18463657.9
2005-01-26,89.724724,94.799797,89.664665,94.714714,24591184,6.842814788010698,19279051.7
2005-01-27,94.474472,94.524529,92.692696,94.134132,13241545,-0.6129797319559094,19673586.75
2005-01-28,95.105103,97.447449,93.26326,95.265266,24391984,1.2016194083565912,20303346.4
2005-01-31,96.94194,98.278275,95.955956,97.907906,19174207,2.773980602751891,20495973.6
2005-02-01,97.287285,98.428429,95.410408,96.046043,37640322,-1.9016472479760682,20795154.1
2005-02-02,107.882881,108.508507,101.931931,103.083084,65533001,7.3267370317380065,22697589.75
2005-02-03,103.098099,106.791794,103.008011,105.535538,25950224,2.3791042184962308,23172264.6
2005-02-04,103.338341,103.978981,101.401398,102.28228,29608961,-3.0826184825058722,23615041.35
2005-02-07,102.732735,103.303307,97.852852,98.113113,25894879,-4.076138115028338,23944461.6
2005-02-08,98.578583,100.110107,97.362366,99.419418,22937040,1.3314275330352565,24338107.55
2005-02-09,100.480476,100.900902,94.824821,95.885887,34308657,-3.5541658471587523,25358366.25
2005-02-10,96.081078,96.201202,92.71772,94.084084,37927435,-1.8791117821124081,26437775.8
2005-02-11,93.423424,96.256256,93.128128,93.793793,26205768,-0.3085442166817609,27063809.15
2005-02-14,91.516518,96.636635,90.590591,96.591591,77047276,2.982924467080683,29953107.0
2005-02-15,96.896896,100.02002,96.636635,97.712715,51514034,1.160684888190744,31212865.95
2005-02-16,97.447449,99.764763,97.247246,99.304306,33031535,1.6288473818376614,31739798.45
2005-02-17,99.014015,99.974976,98.503502,99.049049,20807971,-0.2570452483702024,31880937.15
2005-02-18,99.354355,99.519524,98.428429,99.074074,16954828,0.025265260244955456,31803764.4
2005-02-22,98.348351,99.549553,95.290291,95.780785,26940433,-3.324067404354447,31749918.3
2005-02-23,96.74675,97.337334,94.424423,97.072075,31140828,1.3481722873747604,32242105.6
2005-02-24,91.776779,95.02002,91.206207,94.539543,51576971,-2.6089191974107973,33591394.95
2005-02-25,94.66967,95.055054,92.847847,93.02803,19927053,-1.5988156405621679,33925670.35
2005-02-28,93.093094,95.030029,93.018021,94.089088,15621163,1.1405788126438887,33487129.3
2005-03-01,94.739738,94.969971,91.091087,93.123123,18603778,-1.026649338975416,33458607.85
2005-03-02,93.068069,93.928932,92.27227,92.682686,14556429,-0.47296201610420585,32304413.2
2005-03-03,93.158157,93.968971,92.247246,93.598602,15201983,0.9882277257264649,29787862.3
2005-03-04,93.443443,93.718719,92.627625,93.043045,13534652,-0.5935526686605797,29167083.7
2005-03-07,93.983986,94.894897,93.608612,94.499496,17317465,1.5653518218368578,28552508.9
2005-03-08,94.644646,95.02002,92.577576,92.692696,16076108,-1.9119678691196351,28061570.35
2005-03-09,92.197197,92.417419,90.170174,90.765762,22698079,-2.0788412498003117,28049622.3
2005-03-10,90.595596,90.690689,88.788788,90.080078,21899079,-0.755443445734516,27429143.4
2005-03-11,90.31031,90.565567,88.663666,88.988991,16040543,-1.2112411803195888,26334798.8
2005-03-14,89.254257,89.289291,86.371368,87.582581,22270907,-1.580431449099129,26138055.75
2005-03-15,87.73774,90.090088,87.192192,89.394394,20823356,2.068691033437342,23326859.75
2005-03-16,88.438438,89.394394,87.59259,87.887886,14198387,-1.6852376671405267,21461077.4
2005-03-17,88.653656,89.909912,87.987991,89.734734,16504679,2.1013680998084316,20634734.6
2005-03-18,89.494492,90.290291,89.244247,90.110107,14165820,0.4183140499419036,20302627.05
2005-03-21,89.724724,91.176178,88.713715,90.530533,14952433,0.46656919406389274,20202507.3
2005-03-22,90.680679,91.061058,89.014015,89.389389,11252137,-1.2605073251916177,19418092.5
2005-03-23,89.074074,90.210213,89.074074,89.579582,9680310,0.21276910171073027,18345066.6
2005-03-24,90.440437,90.520523,89.68969,89.714714,7402990,0.15085134020831337,16136367.55
2005-03-28,90.930931,92.492493,90.565567,90.800804,17458524,1.2106040933263174,16012941.1
2005-03-29,90.615616,91.731735,89.124123,89.874878,12933054,-1.019733261392708,15878535.65
2005-03-30,90.410408,90.815819,89.889893,90.315315,12459728,0.49005574171683275,15571333.15
2005-03-31,89.064064,90.785789,88.908913,90.345345,13523663,0.03325017467967761,15519694.85
2005-04-01,90.97097,91.566566,90.085083,90.110107,12351636,-0.26037644772953783,15377177.5
2005-04-04,90.065063,92.752754,90.01001,92.73774,16136647,2.916024725173183,15507277.25
2005-04-05,93.958961,95.225227,93.878876,94.379379,17455927,1.7701951762033374,15514200.35
2005-04-06,94.714714,94.919922,93.883881,94.704704,10494695,0.344699237743451,15235129.7
2005-04-07,94.484482,97.40741,94.414413,96.976974,19365016,2.399321157267953,15068476.55
2005-04-08,96.94194,97.647652,95.820824,96.121124,10222967,-0.8825290836565025,14484670.95
2005-04-11,96.64164,97.497498,96.256256,96.711716,10810179,0.6144247751409981,14223152.75
2005-04-12,96.596596,97.307304,94.799797,97.07708,14624561,0.3777866995969825,13840835.45
2005-04-13,96.831833,97.257256,94.959961,96.561562,13098488,-0.5310398705853148,13454592.05
2005-04-14,96.731735,97.277275,95.145142,95.820824,12293095,-0.7671147656041377,13359327.45
2005-04-15,95.145142,95.265266,92.422424,92.59259,23131645,-3.369031767040531,13690675.75
2005-04-18,92.382385,94.034035,91.836838,93.578583,13087499,1.0648724698164136,13636759.7
2005-04-19,94.759758,96.096092,94.109108,95.795799,16843140,2.36936265641039,13731295.05
2005-04-20,99.389389,100.350349,98.053055,99.149147,30872097,3.5005167606567023,14712293.05
2005-04-21,100.31031,102.6026,99.759758,102.212212,35468296,3.089350834253768,16001692.35
2005-04-22,111.561562,112.112114,107.237236,108.013016,66343790,5.675255320763428,18948732.35
2005-04-25,109.01902,112.482483,108.868866,111.876877,39640320,3.5772179530659587,20057822.15
2005-04-26,110.220222,111.111115,109.254257,109.484482,34509456,-2.1384177536525217,21136642.25
2005-04-27,109.104103,110.535538,108.478477,110.0,20509070,0.4708594227992968,21539109.35
2005-04-28,109.859863,111.151154,108.963966,109.834831,17348234,-0.15015363636363688,21730337.9
2005-04-29,111.066063,111.236237,109.01902,110.110107,18322060,0.2506272349979799,22028859.1
2005-05-02,111.136139,111.96196,110.215218,111.256256,19515265,1.0409117121283007,22197790.0
2005-05-03,111.036034,114.189186,110.770767,113.208206,35524840,1.754463137785267,23101235.65
2005-05-04,113.728729,115.055054,113.613617,114.364365,24142833,1.0212678398949349,23783642.55
2005-05-05,114.424423,114.424423,113.053055,113.603607,15004181,-0.665205459760132,23565600.8
2005-05-06,114.314316,114.739738,113.348351,114.124123,13514272,0.4581861560082334,23730166.05
2005-05-09,114.114113,114.364365,112.827827,113.123123,11062526,-0.877115173975962,23742783.4
2005-05-10,112.847847,114.014015,112.472473,114.014015,12678908,0.7875419068831713,23645500.75
2005-05-11,114.599602,116.10611,114.079079,115.760757,22934642,1.5320414775323865,24137308.45
2005-05-12,115.520523,116.231232,114.214211,114.474472,17878504,-1.1111580757890094,24416578.9
2005-05-13,114.704704,115.66066,113.773773,114.734734,14816169,0.22735374573292777,24000805.1
2005-05-16,114.954956,115.925926,114.399399,115.64064,11351437,0.7895656079178304,23914002.0
2005-05-17,115.395393,116.841843,115.215218,116.681679,15602182,0.9002362837147837,23851954.1
2005-05-18,116.921921,120.105103,116.876877,119.699699,24599376,2.5865414569497203,23538318.05
2005-05-19,120.290291,120.705704,119.254257,119.709709,19413567,0.008362594128175083,22735581.6
2005-05-20,120.725723,120.955956,119.944946,120.925926,16310673,1.0159718958133945,20233925.75
2005-05-23,121.701698,129.179184,121.476479,127.852852,42733823,5.728238955143494,20388600.9
2005-05-24,128.608612,132.852859,126.876877,128.128128,58028114,0.21530689045561324,21564533.8
2005-05-25,126.491493,130.620621,125.440437,130.535538,36079684,1.8789082753164044,22343064.5
2005-05-26,130.610611,132.012009,129.279282,129.729736,27066107,-0.6173046913860336,22828958.15
2005-05-27,130.360367,133.158157,129.754761,133.133133,24343832,2.623451727366488,23130046.75
2005-05-31,134.849854,139.33934,134.819824,138.773773,44429126,4.236841628297006,24375739.8
2005-06-01,141.741745,146.591599,141.151154,144.14415,70313017,3.8698789287799906,26115148.65
2005-06-02,144.509506,145.035034,142.442444,144.094101,35912252,-0.03472149233944011,26703619.6
2005-06-03,143.538544,144.7948,138.843842,140.270264,37527035,-2.6537082180761895,27829762.3
2005-06-06,141.336334,147.022018,141.056061,145.615616,45006748,3.8107520778602133,29404386.1
2005-06-07,148.6987,149.944946,145.295288,146.706711,48597354,0.7492980697894502,31281127.5
2005-06-08,146.571579,146.741745,139.139145,139.919922,51350398,-4.626093076273785,33214702.0
2005-06-09,142.502502,144.394394,140.420425,143.298294,32849318,2.4145039188915307,33710435.8
2005-06-10,143.638641,143.783783,140.150146,141.391388,25367807,-1.3307248444981434,34084900.95
2005-06-13,140.050049,142.237244,138.398392,141.51651,25580794,0.0884933670783461,34623132.2
2005-06-14,139.434433,140.760757,139.014008,139.314316,20163616,-1.556139280144786,35063741.15
2005-06-15,137.637634,138.788788,133.848846,137.537537,41724434,-1.2753743125724415,36369853.75
2005-06-16,137.267273,139.289291,136.671677,138.858856,24899875,0.9606970059381048,36384878.7
2005-06-17,139.639633,140.290283,138.088089,140.290283,20847931,1.0308503477804765,36456596.9
2005-06-20,138.183182,143.978973,136.001007,143.4935,42007351,2.2832778803361764,37741430.8
2005-06-21,144.179184,145.295288,142.627625,144.064056,30234335,0.3976180105718985,37116456.4
2005-06-22,144.97998,146.306305,144.479477,144.7948,20927052,0.5072354758635989,35261403.3
2005-06-23,144.14415,147.552551,143.393387,145.0,28084687,0.14171779649545524,34861653.45
2005-06-24,145.595596,149.149155,144.934937,148.773773,35506858,2.6026020689655205,35283691.0
2005-06-27,149.599594,152.38739,147.077072,152.202209,35570194,2.304462628638193,35845009.1
2005-06-28,153.293289,154.779785,151.151154,151.151154,38034927,-0.6905648787265739,35525299.15
2005-06-29,151.401398,152.342346,146.221222,146.5065,36560803,-3.0728538136070127,33837688.45
2005-06-30,147.317322,149.614609,145.665665,147.222229,30158611,0.48853054301345455,33550006.4
2005-07-01,147.667664,148.268265,144.754761,145.770767,18436745,-0.9858986715925888,32595491.9
2005-07-05,146.196198,148.138138,145.260254,148.003006,14973012,1.5313351544620657,31093805.1
2005-07-06,148.798798,148.948944,145.835831,145.905899,15984599,-1.416935410082143,29463167.35
2005-07-07,144.839844,148.04805,144.399399,147.917923,21322856,1.378987425313083,27961790.25
2005-07-08,148.27327,148.898895,147.172165,148.26326,14900285,0.2334652846633034,27064338.6
2005-07-11,148.348343,148.448441,145.655655,146.821823,16763819,-0.9722145594262543,26634139.2
2005-07-12,146.841843,147.347351,145.610611,146.036041,11718070,-0.5351942810299937,25941003.0
2005-07-13,146.401398,149.769775,146.196198,149.579575,22852924,2.426479090870437,26075468.4
2005-07-14,152.82283,153.528534,150.185181,150.595596,21314065,0.6792511611294572,25054949.95
2005-07-15,150.770767,151.851852,150.040039,150.745743,16859923,0.09970211877909918,24652952.35
2005-07-18,150.150146,151.101105,149.024017,149.919922,12403184,-0.5478237617628667,24230715.0
2005-07-19,151.201202,155.330338,151.051056,155.105103,25217557,3.4586337364823416,23391225.3
2005-07-20,152.937943,156.461456,151.051056,156.156158,28592179,0.6776405029046639,23309117.5
2005-07-21,157.182175,159.059052,155.760757,157.127121,39539221,0.6217897599657851,24239725.95
2005-07-22,153.338333,154.779785,148.313309,151.351349,46726826,-3.67585936994288,25171832.9
2005-07-25,151.346344,151.796799,147.627625,148.073074,19298282,-2.166003158650409,24361404.1
2005-07-26,147.652649,149.149155,146.191193,148.193192,19614166,0.08112075798467622,23563602.7
2005-07-27,149.019012,149.264267,146.346344,148.613617,14421364,0.2837006169622125,22382924.55
2005-07-28,148.853851,148.853851,146.786789,146.896896,11839349,-1.1551572693369039,21146851.85
2005-07-29,146.216217,146.566574,143.638641,144.024017,16709873,-1.9557111676478223,20474414.95
2005-08-01,144.204208,146.396393,144.194199,145.950958,11313475,1.3379303258844955,20118251.45
2005-08-02,145.945953,149.909912,145.705704,149.744751,14565820,2.5993614923719655,20097891.85
2005-08-03,149.149155,150.01001,147.947952,148.798798,11849339,-0.6317102894645044,19891128.85
2005-08-04,147.922928,149.649643,147.772766,149.014008,10462527,0.14463154467148076,19348112.4
2005-08-05,148.898895,149.404404,145.800797,146.32132,11867521,-1.8070032717997897,19196474.2
2005-08-08,146.946945,147.972977,145.390396,145.770767,8954636,-0.3762630080154983,18806015.05
2005-08-09,146.126129,146.486481,144.399399,145.930923,11547041,0.1098683935716771,18797463.6
2005-08-10,145.795792,146.31131,142.582581,142.982986,13744242,-2.020090697295185,18342029.5
2005-08-11,143.088089,143.433426,140.450455,142.16716,15014770,-0.570575578831467,18027064.75
2005-08-12,141.821823,145.245239,140.960968,145.005005,13158628,1.9961325808295127,17842000.0
2005-08-15,145.045044,146.531525,142.027023,142.142136,16333051,-1.9743242655658744,18038493.35
2005-08-16,142.582581,144.039032,141.811813,142.967972,14204182,0.5809930983448952,17487824.6
2005-08-17,142.897903,143.428421,142.142136,142.692688,7758833,-0.19254941939024217,16446157.3
2005-08-18,138.093094,140.390396,137.637634,140.135132,23721854,-1.7923525275520769,15655288.95
2005-08-19,140.635635,140.86586,139.949951,140.140137,11074714,0.0035715526353508054,13872683.35
2005-08-22,140.760757,140.87587,136.811813,137.142136,13612374,-2.139287904363918,13588387.95
2005-08-23,138.218216,140.01001,137.197205,139.929932,11631757,2.0327786056941743,13189267.5
2005-08-24,138.92392,142.517517,138.363358,141.426422,17169014,1.069456676359981,13326650.0
2005-08-25,141.416412,142.142136,140.125122,141.436432,8744447,0.007077885347328561,13171904.9
2005-08-26,141.881882,142.652649,141.471466,141.931931,7503089,0.35033335682561617,12711565.7
2005-08-29,141.261261,144.704712,141.261261,144.36937,11794194,1.7173295556727197,12735601.65
2005-08-30,143.838837,144.899902,143.083084,143.778778,9574416,-0.4090840044533084,12486031.45
2005-08-31,144.259262,144.394394,142.322327,143.143143,10057932,-0.4420923649803066,12396461.1
2005-09-01,143.098099,143.89389,142.642639,143.268265,5478716,0.08741040428321689,12147270.55
2005-09-02,143.398392,145.140137,143.363358,144.36937,6862131,0.768561690895031,11897001.05
2005-09-06,144.644638,144.839844,143.543549,143.6987,8416175,-0.4645514488287983,11870078.0
2005-09-07,143.088089,147.897903,142.782776,147.582581,14984001,2.7027948060768914,12041926.0
2005-09-08,147.562561,149.789795,146.826828,147.84285,13213373,0.17635482333784314,12015382.55
2005-09-09,148.788788,149.699707,148.428421,149.694702,8772219,1.2525813727211066,11703255.0
2005-09-12,151.026031,155.86586,150.65065,155.025024,20752227,3.560795358008062,12082934.95
2005-09-13,154.654648,157.922928,153.238235,155.996002,20579200,0.6263363003897959,12295242.4
2005-09-14,154.519516,156.796799,150.300293,151.651657,22529048,-2.784907910652734,12711485.7
2005-09-15,149.909912,153.528534,149.104111,151.461456,30901468,-0.12541966488371914,13868617.45
2005-09-16,152.162155,152.402405,150.085083,150.250244,15144440,-0.7996833200916709,13439746.75
2005-09-19,150.65065,153.153152,150.505508,152.047043,11512276,1.1958709364891185,13461624.85
2005-09-20,153.228226,155.805801,152.767761,154.109116,18683298,1.3562072364669442,13715171.05
2005-09-21,154.35936,157.037033,153.133133,156.10611,20219161,1.29583119534602,14144541.25
2005-09-22,155.905899,159.769775,155.240234,155.840836,25986787,-0.16993184956053398,14585429.9
2005-09-23,156.656662,158.763763,156.451447,157.837845,16950632,1.2814414060253076,14995739.15
2005-09-26,159.909912,160.635635,156.436432,157.297302,19769011,-0.3424672961037878,15609035.25
2005-09-27,157.632629,159.364365,156.846848,157.127121,13732454,-0.10819066686853507,15705948.25
2005-09-28,157.267273,157.707703,152.952957,153.153152,15978805,-2.52914262968007,16026167.7
2005-09-29,153.4935,155.515518,153.193192,154.964966,11216372,1.183007973613237,16084089.7
2005-09-30,157.267273,158.908905,156.3013,158.388382,18284297,2.209154809868452,16724368.75
2005-10-03,156.97197,160.21521,156.551559,159.499496,18302279,0.7015123116795197,17296376.15
2005-10-04,160.135132,160.800797,155.525528,155.655655,18270311,-2.4099392765479344,17789082.95
2005-10-05,156.501495,157.607605,154.15416,155.510513,16640143,-0.09324556823842034,17871890.05
2005-10-06,157.227234,157.3974,155.200195,156.531525,15971612,0.6565549687306271,18009802.0
2005-10-07,157.552551,158.4935,155.42543,156.651657,13527059,0.07674620176352231,18247544.0
2005-10-10,156.811813,157.567566,154.729736,155.480484,11133256,-0.7476288616596105,17766595.45
2005-10-11,155.460464,156.481476,152.582581,153.203201,17068115,-1.4646744989551097,17591041.2
2005-10-12,152.752747,153.748749,149.649643,150.635635,18593788,-1.6759219019190086,17394278.2
2005-10-13,151.151154,151.151154,145.485489,148.868866,21114265,-1.1728758603500533,16904918.05
2005-10-14,150.100098,150.265259,146.416412,148.218216,17021162,-0.4370625084226698,16998754.15
2005-10-17,148.898895,152.752747,147.427429,152.652649,15118267,2.9918272663597367,17179053.7
2005-10-18,152.632629,154.13414,151.521515,151.791794,14141444,-0.5639306003788924,16951961.0
2005-10-19,152.152145,155.090088,152.132126,154.504501,14007379,1.7871236174993754,16641371.9
2005-10-20,155.150146,155.720718,150.755753,151.751755,27795577,-1.7816607167968512,16731811.4
2005-10-21,173.073074,173.388382,166.666672,170.120117,45739015,12.104217180223053,18171230.55
2005-10-24,171.856857,174.824829,171.266266,174.499496,18844537,2.574286379076507,18125006.85
2005-10-25,173.063065,173.873871,171.601608,173.628632,13742843,-0.49906390560576774,18125526.3
2005-10-26,173.313309,178.178177,173.268265,177.897903,17797185,2.458851947874585,18216445.3
2005-10-27,178.478485,178.723724,176.016022,176.706711,10258531,-0.6695930530445926,18168553.25
2005-10-28,177.81282,179.654648,177.687683,179.264267,11795193,1.4473451435582207,17844098.05
2005-10-31,180.300293,187.562561,179.934937,186.256256,28657114,3.900380771367007,18361839.8
