date,open,high,low,close,volume,change_percent,avg_vol_20d
2005-02-11,93.4234,96.2563,93.1281,93.7938,26205768,-0.3085,27063809.15
2005-02-14,91.5165,96.6366,90.5906,96.5916,77047276,2.9829,29953107.0
2005-02-15,96.8969,100.02,96.6366,97.7127,51514034,1.1607,31212865.95
2005-02-16,97.4474,99.7648,97.2472,99.3043,33031535,1.6288,31739798.45
2005-02-17,99.014,99.975,98.5035,99.049,20807971,-0.257,31880937.15
2005-02-18,99.3544,99.5195,98.4284,99.0741,16954828,0.0253,31803764.4
2005-02-22,98.3484,99.5496,95.2903,95.7808,26940433,-3.3241,31749918.3
2005-02-23,96.7468,97.3373,94.4244,97.0721,31140828,1.3482,32242105.6
2005-02-24,91.7768,95.02,91.2062,94.5395,51576971,-2.6089,33591394.95
2005-02-25,94.6697,95.0551,92.8478,93.028,19927053,-1.5988,33925670.35
2005-02-28,93.0931,95.03,93.018,94.0891,15621163,1.1406,33487129.3
2005-03-01,94.7397,94.97,91.0911,93.1231,18603778,-1.0266,33458607.85
2005-03-02,93.0681,93.9289,92.2723,92.6827,14556429,-0.473,32304413.2
2005-03-03,93.1582,93.969,92.2472,93.5986,15201983,0.9882,29787862.3
2005-03-04,93.4434,93.7187,92.6276,93.043,13534652,-0.5936,29167083.7
2005-03-07,93.984,94.8949,93.6086,94.4995,17317465,1.5654,28552508.9
2005-03-08,94.6446,95.02,92.5776,92.6927,16076108,-1.912,28061570.35
2005-03-09,92.1972,92.4174,90.1702,90.7658,22698079,-2.0788,28049622.3
2005-03-10,90.5956,90.6907,88.7888,90.0801,21899079,-0.7554,27429143.4
2005-03-11,90.3103,90.5656,88.6637,88.989,16040543,-1.2112,26334798.8
2005-03-14,89.2543,89.2893,86.3714,87.5826,22270907,-1.5804,26138055.75
2005-03-15,87.7377,90.0901,87.1922,89.3944,20823356,2.0687,23326859.75
2005-03-16,88.4384,89.3944,87.5926,87.8879,14198387,-1.6852,21461077.4
2005-03-17,88.6537,89.9099,87.988,89.7347,16504679,2.1014,20634734.6
2005-03-18,89.4945,90.2903,89.2442,90.1101,14165820,0.4183,20302627.05
2005-03-21,89.7247,91.1762,88.7137,90.5305,14952433,0.4666,20202507.3
2005-03-22,90.6807,91.0611,89.014,89.3894,11252137,-1.2605,19418092.5
2005-03-23,89.0741,90.2102,89.0741,89.5796,9680310,0.2128,18345066.6
2005-03-24,90.4404,90.5205,89.6897,89.7147,7402990,0.1509,16136367.55
2005-03-28,90.9309,92.4925,90.5656,90.8008,17458524,1.2106,16012941.1
2005-03-29,90.6156,91.7317,89.1241,89.8749,12933054,-1.0197,15878535.65
2005-03-30,90.4104,90.8158,89.8899,90.3153,12459728,0.4901,15571333.15
2005-03-31,89.0641,90.7858,88.9089,90.3453,13523663,0.0333,15519694.85
2005-04-01,90.971,91.5666,90.0851,90.1101,12351636,-0.2604,15377177.5
2005-04-04,90.0651,92.7528,90.01,92.7377,16136647,2.916,15507277.25
2005-04-05,93.959,95.2252,93.8789,94.3794,17455927,1.7702,15514200.35
2005-04-06,94.7147,94.9199,93.8839,94.7047,10494695,0.3447,15235129.7
2005-04-07,94.4845,97.4074,94.4144,96.977,19365016,2.3993,15068476.55
2005-04-08,96.9419,97.6477,95.8208,96.1211,10222967,-0.8825,14484670.95
2005-04-11,96.6416,97.4975,96.2563,96.7117,10810179,0.6144,14223152.75
2005-04-12,96.5966,97.3073,94.7998,97.0771,14624561,0.3778,13840835.45
2005-04-13,96.8318,97.2573,94.96,96.5616,13098488,-0.531,13454592.05
2005-04-14,96.7317,97.2773,95.1451,95.8208,12293095,-0.7671,13359327.45
2005-04-15,95.1451,95.2653,92.4224,92.5926,23131645,-3.369,13690675.75
2005-04-18,92.3824,94.034,91.8368,93.5786,13087499,1.0649,13636759.7
2005-04-19,94.7598,96.0961,94.1091,95.7958,16843140,2.3694,13731295.05
2005-04-20,99.3894,100.3503,98.0531,99.1491,30872097,3.5005,14712293.05
2005-04-21,100.3103,102.6026,99.7598,102.2122,35468296,3.0894,16001692.35
2005-04-22,111.5616,112.1121,107.2372,108.013,66343790,5.6753,18948732.35
2005-04-25,109.019,112.4825,108.8689,111.8769,39640320,3.5772,20057822.15
2005-04-26,110.2202,111.1111,109.2543,109.4845,34509456,-2.1384,21136642.25
2005-04-27,109.1041,110.5355,108.4785,110.0,20509070,0.4709,21539109.35
2005-04-28,109.8599,111.1512,108.964,109.8348,17348234,-0.1502,21730337.9
2005-04-29,111.0661,111.2362,109.019,110.1101,18322060,0.2506,22028859.1
2005-05-02,111.1361,111.962,110.2152,111.2563,19515265,1.0409,22197790.0
2005-05-03,111.036,114.1892,110.7708,113.2082,35524840,1.7545,23101235.65
2005-05-04,113.7287,115.0551,113.6136,114.3644,24142833,1.0213,23783642.55
2005-05-05,114.4244,114.4244,113.0531,113.6036,15004181,-0.6652,23565600.8
2005-05-06,114.3143,114.7397,113.3484,114.1241,13514272,0.4582,23730166.05
2005-05-09,114.1141,114.3644,112.8278,113.1231,11062526,-0.8771,23742783.4
2005-05-10,112.8478,114.014,112.4725,114.014,12678908,0.7875,23645500.75
2005-05-11,114.5996,116.1061,114.0791,115.7608,22934642,1.532,24137308.45
2005-05-12,115.5205,116.2312,114.2142,114.4745,17878504,-1.1112,24416578.9
2005-05-13,114.7047,115.6607,113.7738,114.7347,14816169,0.2274,24000805.1
2005-05-16,114.955,115.9259,114.3994,115.6406,11351437,0.7896,23914002.0
2005-05-17,115.3954,116.8418,115.2152,116.6817,15602182,0.9002,23851954.1
2005-05-18,116.9219,120.1051,116.8769,119.6997,24599376,2.5865,23538318.05
2005-05-19,120.2903,120.7057,119.2543,119.7097,19413567,0.0084,22735581.6
2005-05-20,120.7257,120.956,119.9449,120.9259,16310673,1.016,20233925.75
2005-05-23,121.7017,129.1792,121.4765,127.8529,42733823,5.7282,20388600.9
2005-05-24,128.6086,132.8529,126.8769,128.1281,58028114,0.2153,21564533.8
2005-05-25,126.4915,130.6206,125.4404,130.5355,36079684,1.8789,22343064.5
2005-05-26,130.6106,132.012,129.2793,129.7297,27066107,-0.6173,22828958.15
2005-05-27,130.3604,133.1582,129.7548,133.1331,24343832,2.6235,23130046.75
2005-05-31,134.8499,139.3393,134.8198,138.7738,44429126,4.2368,24375739.8
2005-06-01,141.7417,146.5916,141.1512,144.1442,70313017,3.8699,26115148.65
2005-06-02,144.5095,145.035,142.4424,144.0941,35912252,-0.0347,26703619.6
2005-06-03,143.5385,144.7948,138.8438,140.2703,37527035,-2.6537,27829762.3
2005-06-06,141.3363,147.022,141.0561,145.6156,45006748,3.8108,29404386.1
2005-06-07,148.6987,149.9449,145.2953,146.7067,48597354,0.7493,31281127.5
2005-06-08,146.5716,146.7417,139.1391,139.9199,51350398,-4.6261,33214702.0
2005-06-09,142.5025,144.3944,140.4204,143.2983,32849318,2.4145,33710435.8
2005-06-10,143.6386,143.7838,140.1501,141.3914,25367807,-1.3307,34084900.95
2005-06-13,140.05,142.2372,138.3984,141.5165,25580794,0.0885,34623132.2
2005-06-14,139.4344,140.7608,139.014,139.3143,20163616,-1.5561,35063741.15
2005-06-15,137.6376,138.7888,133.8488,137.5375,41724434,-1.2754,36369853.75
2005-06-16,137.2673,139.2893,136.6717,138.8589,24899875,0.9607,36384878.7
2005-06-17,139.6396,140.2903,138.0881,140.2903,20847931,1.0309,36456596.9
2005-06-20,138.1832,143.979,136.001,143.4935,42007351,2.2833,37741430.8
